Id,Weekly_Sales
7_95_2013-05-10,38399.78559999999
7_95_2013-05-17,34580.36319999997
7_95_2013-05-24,33686.66039999999
7_95_2013-05-31,30424.124799999987
7_95_2013-06-07,37625.62039999996
7_95_2013-06-14,32689.775600000034
7_95_2013-06-21,33841.112699999976
7_95_2013-06-28,32781.90320000003
7_95_2013-07-05,37095.39660000001
7_95_2013-07-12,35780.22610000003
7_95_2013-07-19,41345.071800000034
7_95_2013-07-26,44201.0101
7_96_2012-11-02,1027.9469
7_96_2012-11-09,1256.4479000000006
7_96_2012-11-16,822.3182999999997
7_96_2012-11-23,1333.7487999999998
7_96_2012-11-30,1187.2452000000005
7_96_2012-12-07,1687.1488
7_96_2012-12-14,1787.6567000000007
7_96_2012-12-21,2188.3631999999984
7_96_2012-12-28,2619.4675
7_96_2013-01-04,4382.834000000001
7_96_2013-01-11,3311.176699999997
7_96_2013-01-18,2182.062300000001
7_96_2013-01-25,2461.9202999999998
7_96_2013-02-01,2573.9419000000007
7_96_2013-02-08,2276.5747
7_96_2013-02-15,2044.9477000000002
7_96_2013-02-22,2299.0879
7_96_2013-03-01,2511.556999999999
7_96_2013-03-08,2304.623900000002
7_96_2013-03-15,2038.2634000000003
7_96_2013-03-22,2087.743900000001
7_96_2013-03-29,2011.8345000000006
7_96_2013-04-05,1386.2521999999994
7_96_2013-04-12,1503.6256999999998
7_96_2013-04-19,1577.2048999999993
7_96_2013-04-26,1300.2974999999997
7_96_2013-05-03,1386.7969999999996
7_96_2013-05-10,1301.2726000000005
7_96_2013-05-17,1125.7126
7_96_2013-05-24,996.4827000000004
7_96_2013-05-31,904.6094000000005
7_96_2013-06-07,1551.0998999999997
7_96_2013-06-14,929.0106999999995
7_96_2013-06-21,1051.4545
7_96_2013-06-28,986.1877999999994
7_96_2013-07-05,1370.9213
7_96_2013-07-12,1182.2682999999988
7_96_2013-07-19,1261.1617000000003
7_96_2013-07-26,1546.0908000000004
7_97_2012-11-02,4634.677299999999
7_97_2012-11-09,4897.099199999998
7_97_2012-11-16,4861.149699999998
7_97_2012-11-23,5175.699100000005
7_97_2012-11-30,5001.122499999998
7_97_2012-12-07,5295.117400000001
7_97_2012-12-14,5880.884100000004
7_97_2012-12-21,6516.683900000008
7_97_2012-12-28,7205.309500000006
7_97_2013-01-04,8396.075699999998
7_97_2013-01-11,7740.154200000004
7_97_2013-01-18,6461.531900000007
7_97_2013-01-25,7203.352600000005
7_97_2013-02-01,7201.998799999992
7_97_2013-02-08,6056.313700000004
7_97_2013-02-15,6143.819100000001
7_97_2013-02-22,6299.183200000003
7_97_2013-03-01,6792.598000000005
7_97_2013-03-08,6557.170100000002
7_97_2013-03-15,6267.873799999997
7_97_2013-03-22,6489.836499999994
7_97_2013-03-29,6314.888099999998
7_97_2013-04-05,5149.899699999997
7_97_2013-04-12,5160.6576000000005
7_97_2013-04-19,5635.5063999999975
7_97_2013-04-26,4105.5698999999995
7_97_2013-05-03,5892.3509499999955
7_97_2013-05-10,5375.632599999996
7_97_2013-05-17,5308.727899999997
7_97_2013-05-24,4738.049
7_97_2013-05-31,4534.096799999998
7_97_2013-06-07,5990.3841
7_97_2013-06-14,4788.963399999999
7_97_2013-06-21,4791.902100000001
7_97_2013-06-28,4751.878999999998
7_97_2013-07-05,5778.416499999997
7_97_2013-07-12,4750.095300000002
7_97_2013-07-19,5672.749500000001
7_97_2013-07-26,5972.894500000002
7_98_2012-11-02,187.78389999999987
7_98_2012-11-09,161.70109999999988
7_98_2012-11-16,198.07219999999998
7_98_2012-11-23,358.32929999999936
7_98_2012-11-30,160.13949999999997
7_98_2012-12-07,210.2803
7_98_2012-12-14,322.89829999999967
7_98_2012-12-21,312.3986999999997
7_98_2012-12-28,210.4718
7_98_2013-01-04,132.14649999999997
7_98_2013-01-11,140.385
7_98_2013-01-18,148.19219999999987
7_98_2013-01-25,124.81430000000009
7_98_2013-02-01,400.9558999999999
7_98_2013-02-08,277.5896999999997
7_98_2013-02-15,344.18639999999994
7_98_2013-02-22,347.60879999999975
7_98_2013-03-01,385.6452000000001
7_98_2013-03-08,363.4850999999998
7_98_2013-03-15,443.5963000000004
7_98_2013-03-22,442.0879000000002
7_98_2013-03-29,355.95379999999983
7_98_2013-04-05,321.9021000000002
7_98_2013-04-12,349.43479999999977
7_98_2013-04-19,357.19359999999995
7_98_2013-04-26,378.7132999999998
7_98_2013-05-03,324.25850000000014
7_98_2013-05-10,312.69080000000025
7_98_2013-05-17,355.21900000000045
7_98_2013-05-24,324.89510000000047
7_98_2013-05-31,327.0823000000005
7_98_2013-06-07,281.4520999999997
7_98_2013-06-14,312.8187000000005
7_98_2013-06-21,228.59209999999948
7_98_2013-06-28,313.6139000000005
7_98_2013-07-05,184.31469999999982
7_98_2013-07-12,298.0298000000002
7_98_2013-07-19,151.38450000000014
7_98_2013-07-26,225.0617000000002
8_1_2012-11-02,13603.883799999996
8_1_2012-11-09,17586.4096
8_1_2012-11-16,13244.6043
8_1_2012-11-23,13409.224300000009
8_1_2012-11-30,17483.85270000001
8_1_2012-12-07,26584.859400000012
8_1_2012-12-14,27564.69269999997
8_1_2012-12-21,31438.851599999973
8_1_2012-12-28,17005.37260000002
8_1_2013-01-04,12478.236600000004
8_1_2013-01-11,14431.131500000001
8_1_2013-01-18,13169.8296
8_1_2013-01-25,13804.170199999999
8_1_2013-02-01,17404.958600000005
8_1_2013-02-08,25410.676599999977
8_1_2013-02-15,18924.436999999994
8_1_2013-02-22,19695.789699999987
8_1_2013-03-01,14416.58479999999
8_1_2013-03-08,14885.829900000006
8_1_2013-03-15,14584.264600000004
8_1_2013-03-22,14209.889200000007
8_1_2013-03-29,15160.36779999999
8_1_2013-04-05,21531.25030000002
8_1_2013-04-12,20475.459100000026
8_1_2013-04-19,25724.96690000002
8_1_2013-04-26,14005.86080000003
8_1_2013-05-03,23554.95870000001
8_1_2013-05-10,19060.7607
8_1_2013-05-17,17052.697399999994
8_1_2013-05-24,15744.04319999999
8_1_2013-05-31,13742.877499999984
8_1_2013-06-07,24843.656000000003
8_1_2013-06-14,17366.755799999988
8_1_2013-06-21,17290.39689999999
8_1_2013-06-28,16696.30050000001
8_1_2013-07-05,22901.83200000001
8_1_2013-07-12,15075.288900000007
8_1_2013-07-19,15811.195999999994
8_1_2013-07-26,11225.910699999991
8_2_2012-11-02,35531.24770000002
8_2_2012-11-09,36826.41609999999
8_2_2012-11-16,37382.56450000004
8_2_2012-11-23,35166.92129999995
8_2_2012-11-30,35827.180500000024
8_2_2012-12-07,40357.024000000005
8_2_2012-12-14,37479.01000000004
8_2_2012-12-21,39053.02990000002
8_2_2012-12-28,31311.442100000022
8_2_2013-01-04,33129.701999999976
8_2_2013-01-11,33950.205899999986
8_2_2013-01-18,32544.42279999997
8_2_2013-01-25,35456.793000000034
8_2_2013-02-01,40123.8305
8_2_2013-02-08,39941.11159999994
8_2_2013-02-15,39358.38529999999
8_2_2013-02-22,37618.71560000002
8_2_2013-03-01,39060.89170000002
8_2_2013-03-08,39829.05770000006
8_2_2013-03-15,37805.490700000046
8_2_2013-03-22,35773.83190000003
8_2_2013-03-29,37913.394599999985
8_2_2013-04-05,35477.02609999995
8_2_2013-04-12,35345.037000000004
8_2_2013-04-19,35281.21460000001
8_2_2013-04-26,34942.87800000001
8_2_2013-05-03,36231.32380000006
8_2_2013-05-10,36992.27060000003
8_2_2013-05-17,35068.34520000001
8_2_2013-05-24,35515.52859999999
8_2_2013-05-31,36291.63
8_2_2013-06-07,37886.82450000005
8_2_2013-06-14,35180.79000000002
8_2_2013-06-21,35849.20900000002
8_2_2013-06-28,37221.42340000006
8_2_2013-07-05,36499.714200000024
8_2_2013-07-12,35924.761549999996
8_2_2013-07-19,37060.177700000015
8_2_2013-07-26,34768.575799999984
8_3_2012-11-02,7307.444499999997
8_3_2012-11-09,7118.9569999999985
8_3_2012-11-16,7166.330599999998
8_3_2012-11-23,7148.572099999995
8_3_2012-11-30,6841.617799999994
8_3_2012-12-07,9151.448299999995
8_3_2012-12-14,10034.685599999992
8_3_2012-12-21,9982.684099999991
8_3_2012-12-28,6605.3028
8_3_2013-01-04,10386.365799999992
8_3_2013-01-11,11068.9884
8_3_2013-01-18,10655.65519999999
8_3_2013-01-25,11701.146299999999
8_3_2013-02-01,8925.516199999998
8_3_2013-02-08,9913.534299999996
8_3_2013-02-15,9036.04579999999
8_3_2013-02-22,8889.238400000006
8_3_2013-03-01,8401.047999999995
8_3_2013-03-08,7541.8482
8_3_2013-03-15,7018.521799999999
8_3_2013-03-22,6586.766499999998
8_3_2013-03-29,7025.787899999995
8_3_2013-04-05,7408.500299999993
8_3_2013-04-12,6464.762500000001
8_3_2013-04-19,6799.467300000006
8_3_2013-04-26,6422.887300000007
8_3_2013-05-03,6615.14239999999
8_3_2013-05-10,6569.94219999999
8_3_2013-05-17,6516.389900000002
8_3_2013-05-24,5783.737600000005
8_3_2013-05-31,5895.701000000005
8_3_2013-06-07,6639.1816
8_3_2013-06-14,5921.636200000004
8_3_2013-06-21,6209.276599999999
8_3_2013-06-28,6844.744199999986
8_3_2013-07-05,14439.988300000017
8_3_2013-07-12,7665.699700000006
8_3_2013-07-19,7013.099200000005
8_3_2013-07-26,12452.825199999994
8_4_2012-11-02,21377.289300000008
8_4_2012-11-09,22478.599500000026
8_4_2012-11-16,22070.827800000014
8_4_2012-11-23,27957.372900000028
8_4_2012-11-30,22511.1825
8_4_2012-12-07,24729.180499999995
8_4_2012-12-14,22132.716999999997
8_4_2012-12-21,23467.333799999993
8_4_2012-12-28,20532.549799999968
8_4_2013-01-04,22111.572600000036
8_4_2013-01-11,20473.430300000007
8_4_2013-01-18,19938.11420000001
8_4_2013-01-25,21546.47790000001
8_4_2013-02-01,22010.311800000003
8_4_2013-02-08,22635.575699999983
8_4_2013-02-15,20990.37180000002
8_4_2013-02-22,21713.485299999997
8_4_2013-03-01,21092.993200000008
8_4_2013-03-08,22251.363600000026
8_4_2013-03-15,21286.453500000025
8_4_2013-03-22,20036.857500000013
8_4_2013-03-29,20516.149400000024
8_4_2013-04-05,21682.479399999982
8_4_2013-04-12,20797.7289
8_4_2013-04-19,21168.2037
8_4_2013-04-26,20077.983199999984
8_4_2013-05-03,22453.545900000026
8_4_2013-05-10,21062.34080000001
8_4_2013-05-17,21099.164900000018
8_4_2013-05-24,21204.333000000002
8_4_2013-05-31,20764.22869999999
8_4_2013-06-07,22850.242200000026
8_4_2013-06-14,21133.961499999994
8_4_2013-06-21,21937.879000000004
8_4_2013-06-28,22666.31840000002
8_4_2013-07-05,21746.466200000006
8_4_2013-07-12,21821.104600000006
8_4_2013-07-19,21899.742499999997
8_4_2013-07-26,20096.63210000002
8_5_2012-11-02,24109.6461
8_5_2012-11-09,24525.423800000008
8_5_2012-11-16,24668.21020000001
8_5_2012-11-23,57845.284999999945
8_5_2012-11-30,23238.31880000001
8_5_2012-12-07,37710.6866
8_5_2012-12-14,33169.519
8_5_2012-12-21,38317.6722
8_5_2012-12-28,26716.672399999985
8_5_2013-01-04,16257.928499999998
8_5_2013-01-11,18749.542200000014
8_5_2013-01-18,16012.407599999995
8_5_2013-01-25,18929.616099999996
8_5_2013-02-01,24226.457399999992
8_5_2013-02-08,28625.565300000017
8_5_2013-02-15,24800.12939999999
8_5_2013-02-22,26046.675900000013
8_5_2013-03-01,20013.69809999999
8_5_2013-03-08,23228.13219999998
8_5_2013-03-15,23661.88269999999
8_5_2013-03-22,23577.93329999998
8_5_2013-03-29,21389.197699999986
8_5_2013-04-05,19639.240900000008
8_5_2013-04-12,18854.836200000012
8_5_2013-04-19,17472.35880000001
8_5_2013-04-26,18805.583400000032
8_5_2013-05-03,17034.581899999997
8_5_2013-05-10,17756.076999999987
8_5_2013-05-17,15140.798600000013
8_5_2013-05-24,14554.854100000013
8_5_2013-05-31,15446.263800000008
8_5_2013-06-07,17855.500400000023
8_5_2013-06-14,15913.965800000022
8_5_2013-06-21,16544.411200000017
8_5_2013-06-28,18375.092099999983
8_5_2013-07-05,15295.826000000008
8_5_2013-07-12,16072.105099999995
8_5_2013-07-19,16062.338900000004
8_5_2013-07-26,13965.969499999996
8_6_2012-11-02,2467.8536000000017
8_6_2012-11-09,2711.1748000000016
8_6_2012-11-16,2537.720300000002
8_6_2012-11-23,14406.988300000025
8_6_2012-11-30,2714.577400000001
8_6_2012-12-07,8319.907399999998
8_6_2012-12-14,6602.007400000002
8_6_2012-12-21,7826.648400000002
8_6_2012-12-28,5599.438099999994
8_6_2013-01-04,1790.5710000000001
8_6_2013-01-11,2290.0414999999966
8_6_2013-01-18,1870.4362999999994
8_6_2013-01-25,2281.0708
8_6_2013-02-01,2179.545999999999
8_6_2013-02-08,3511.787799999999
8_6_2013-02-15,3253.4119
8_6_2013-02-22,3536.3246000000013
8_6_2013-03-01,2402.7186
8_6_2013-03-08,1618.4640999999995
8_6_2013-03-15,2208.615600000001
8_6_2013-03-22,2115.940699999999
8_6_2013-03-29,1993.4877000000008
8_6_2013-04-05,2917.7927000000013
8_6_2013-04-12,2585.716100000001
8_6_2013-04-19,2839.2045000000003
8_6_2013-04-26,2885.317399999998
8_6_2013-05-03,3798.013199999997
8_6_2013-05-10,4086.3510999999958
8_6_2013-05-17,2867.0230000000006
8_6_2013-05-24,5237.9617
8_6_2013-05-31,4630.692299999999
8_6_2013-06-07,3006.287400000001
8_6_2013-06-14,2445.8950000000023
8_6_2013-06-21,2773.237
8_6_2013-06-28,2233.048199999999
8_6_2013-07-05,2164.2278999999994
8_6_2013-07-12,2853.1386999999986
8_6_2013-07-19,2449.3559000000037
8_6_2013-07-26,3431.5376
8_7_2012-11-02,22380.958800000008
8_7_2012-11-09,20447.296599999998
8_7_2012-11-16,26050.484100000005
8_7_2012-11-23,54923.40459999995
8_7_2012-11-30,20864.896800000006
8_7_2012-12-07,71754.22350000002
8_7_2012-12-14,56575.552300000025
8_7_2012-12-21,69191.13160000005
8_7_2012-12-28,26136.249199999995
8_7_2013-01-04,9884.676200000002
8_7_2013-01-11,9472.09
8_7_2013-01-18,9456.789900000003
8_7_2013-01-25,9853.50180000001
8_7_2013-02-01,15333.283799999994
8_7_2013-02-08,15775.182899999987
8_7_2013-02-15,16039.270099999996
8_7_2013-02-22,16571.460299999995
8_7_2013-03-01,14773.678499999998
8_7_2013-03-08,15352.201699999981
8_7_2013-03-15,16696.996099999986
8_7_2013-03-22,18158.919699999977
8_7_2013-03-29,14912.261999999982
8_7_2013-04-05,17825.146899999992
8_7_2013-04-12,17542.495799999993
8_7_2013-04-19,18165.724800000004
8_7_2013-04-26,16201.876799999985
8_7_2013-05-03,17460.876200000024
8_7_2013-05-10,16708.782600000017
8_7_2013-05-17,18578.05270000001
8_7_2013-05-24,23164.755000000016
8_7_2013-05-31,22853.475000000013
8_7_2013-06-07,32053.979400000026
8_7_2013-06-14,21729.58799999997
8_7_2013-06-21,27637.49919999999
8_7_2013-06-28,28921.55930000001
8_7_2013-07-05,16689.14520000001
8_7_2013-07-12,20366.75879999998
8_7_2013-07-19,16780.155399999978
8_7_2013-07-26,18359.973000000016
8_8_2012-11-02,26654.26170000003
8_8_2012-11-09,27463.62380000001
8_8_2012-11-16,27411.814000000024
8_8_2012-11-23,26936.049199999987
8_8_2012-11-30,26514.8127
8_8_2012-12-07,28227.24249999999
8_8_2012-12-14,27093.238599999997
8_8_2012-12-21,27551.581999999984
8_8_2012-12-28,24088.116100000017
8_8_2013-01-04,25579.79380000003
8_8_2013-01-11,25493.65850000001
8_8_2013-01-18,25943.09310000002
8_8_2013-01-25,26615.200000000026
8_8_2013-02-01,28538.23160000003
8_8_2013-02-08,28499.446000000025
8_8_2013-02-15,27479.76210000002
8_8_2013-02-22,27454.018900000025
8_8_2013-03-01,28269.776400000017
8_8_2013-03-08,29070.549400000007
8_8_2013-03-15,28257.516700000022
8_8_2013-03-22,27291.110100000027
8_8_2013-03-29,28150.214200000017
8_8_2013-04-05,26608.126500000028
8_8_2013-04-12,27593.72760000002
8_8_2013-04-19,28071.41880000003
8_8_2013-04-26,27534.702400000016
8_8_2013-05-03,28502.545599999976
8_8_2013-05-10,27815.9177
8_8_2013-05-17,27579.651600000027
8_8_2013-05-24,26962.31399999999
8_8_2013-05-31,26897.402
8_8_2013-06-07,28172.92010000001
8_8_2013-06-14,26440.800100000008
8_8_2013-06-21,27370.246500000012
8_8_2013-06-28,27159.429699999975
8_8_2013-07-05,27339.142800000016
8_8_2013-07-12,27474.12870000002
8_8_2013-07-19,26505.858100000016
8_8_2013-07-26,25797.311799999978
8_9_2012-11-02,8770.306800000011
8_9_2012-11-09,9200.701200000012
8_9_2012-11-16,9183.699100000014
8_9_2012-11-23,18239.061700000006
8_9_2012-11-30,9422.058500000008
8_9_2012-12-07,13948.68419999999
8_9_2012-12-14,11614.215000000002
8_9_2012-12-21,13353.5219
8_9_2012-12-28,11292.6049
8_9_2013-01-04,6942.6414
8_9_2013-01-11,7095.451399999998
8_9_2013-01-18,6741.139200000002
8_9_2013-01-25,7884.858699999994
8_9_2013-02-01,9250.356400000002
8_9_2013-02-08,10115.6299
8_9_2013-02-15,9666.241999999997
8_9_2013-02-22,9588.566199999996
8_9_2013-03-01,11380.582100000001
8_9_2013-03-08,12594.585700000007
8_9_2013-03-15,12784.865199999995
8_9_2013-03-22,12851.4769
8_9_2013-03-29,11236.838100000003
8_9_2013-04-05,12403.5569
8_9_2013-04-12,12271.519699999997
8_9_2013-04-19,12138.305899999994
8_9_2013-04-26,12304.266600000004
8_9_2013-05-03,13323.885099999998
8_9_2013-05-10,13388.2889
8_9_2013-05-17,12984.063499999998
8_9_2013-05-24,14619.53629999998
8_9_2013-05-31,14912.006199999987
8_9_2013-06-07,14386.079799999981
8_9_2013-06-14,13717.474700000004
8_9_2013-06-21,14154.519599999992
8_9_2013-06-28,13108.49340000001
8_9_2013-07-05,11939.2742
8_9_2013-07-12,13863.102499999997
8_9_2013-07-19,13432.304800000009
8_9_2013-07-26,11622.912100000007
8_10_2012-11-02,19343.105399999993
8_10_2012-11-09,19307.008400000002
8_10_2012-11-16,18491.8842
8_10_2012-11-23,19848.14409999999
8_10_2012-11-30,18944.244200000012
8_10_2012-12-07,20803.50819999999
8_10_2012-12-14,19213.040999999972
8_10_2012-12-21,19276.99689999999
8_10_2012-12-28,17249.783700000004
8_10_2013-01-04,15397.49460000001
8_10_2013-01-11,16841.72230000002
8_10_2013-01-18,16124.611800000015
8_10_2013-01-25,16559.40900000002
8_10_2013-02-01,22629.80759999999
8_10_2013-02-08,21356.386800000007
8_10_2013-02-15,23474.113899999986
8_10_2013-02-22,23240.735599999985
8_10_2013-03-01,22885.81469999999
8_10_2013-03-08,23000.09250000001
8_10_2013-03-15,22733.7397
8_10_2013-03-22,22117.97449999999
8_10_2013-03-29,22669.56479999999
8_10_2013-04-05,19720.680299999985
8_10_2013-04-12,21414.939799999996
8_10_2013-04-19,21637.279599999998
8_10_2013-04-26,21282.15409999998
8_10_2013-05-03,20553.797599999984
8_10_2013-05-10,20874.404899999998
8_10_2013-05-17,20506.170599999983
8_10_2013-05-24,21197.406300000002
8_10_2013-05-31,20617.791800000003
8_10_2013-06-07,22752.844500000007
8_10_2013-06-14,20685.513199999998
8_10_2013-06-21,21609.835
8_10_2013-06-28,23653.40819999998
8_10_2013-07-05,20297.22829999998
8_10_2013-07-12,20044.080700000002
8_10_2013-07-19,19672.33059999999
8_10_2013-07-26,19802.834600000017
8_11_2012-11-02,18903.906500000037
8_11_2012-11-09,18340.346700000016
8_11_2012-11-16,18997.322000000036
8_11_2012-11-23,23864.497199999973
8_11_2012-11-30,19568.859800000027
8_11_2012-12-07,26053.780500000026
8_11_2012-12-14,22662.493300000016
8_11_2012-12-21,21773.293900000004
8_11_2012-12-28,18519.160599999996
8_11_2013-01-04,21308.75340000001
8_11_2013-01-11,16540.671900000005
8_11_2013-01-18,20544.273600000008
8_11_2013-01-25,15741.678600000017
8_11_2013-02-01,16144.094200000014
8_11_2013-02-08,16806.856000000018
8_11_2013-02-15,17520.516199999987
8_11_2013-02-22,17281.74839999999
8_11_2013-03-01,17253.52859999999
8_11_2013-03-08,16558.72390000001
8_11_2013-03-15,16439.8811
8_11_2013-03-22,16684.792899999997
8_11_2013-03-29,15800.734999999984
8_11_2013-04-05,15572.884600000007
8_11_2013-04-12,15350.883999999996
8_11_2013-04-19,15726.075899999987
8_11_2013-04-26,14267.713000000003
8_11_2013-05-03,14964.349000000004
8_11_2013-05-10,15091.627900000005
8_11_2013-05-17,16981.973699999962
8_11_2013-05-24,22052.74370000002
8_11_2013-05-31,22021.565100000018
8_11_2013-06-07,23366.400299999998
8_11_2013-06-14,22754.47810000001
8_11_2013-06-21,22784.400900000008
8_11_2013-06-28,27910.169400000064
8_11_2013-07-05,17347.690300000006
8_11_2013-07-12,20430.01925000002
8_11_2013-07-19,17774.455499999982
8_11_2013-07-26,18614.33179999998
8_12_2012-11-02,7287.769599999999
8_12_2012-11-09,6748.179000000001
8_12_2012-11-16,7173.219499999999
8_12_2012-11-23,6683.749499999996
8_12_2012-11-30,7087.413299999995
8_12_2012-12-07,5939.379199999997
8_12_2012-12-14,4899.7396000000035
8_12_2012-12-21,5015.543000000005
8_12_2012-12-28,5182.5791
8_12_2013-01-04,4496.479699999996
8_12_2013-01-11,5663.427100000001
8_12_2013-01-18,4670.037299999998
8_12_2013-01-25,6035.940899999999
8_12_2013-02-01,6761.558700000001
8_12_2013-02-08,7099.372500000002
8_12_2013-02-15,6381.777500000004
8_12_2013-02-22,6268.222200000003
8_12_2013-03-01,6782.551299999997
8_12_2013-03-08,7323.019199999997
8_12_2013-03-15,7937.506400000002
8_12_2013-03-22,8643.937100000006
8_12_2013-03-29,7674.7383999999975
8_12_2013-04-05,7453.128599999997
8_12_2013-04-12,7835.7856999999985
8_12_2013-04-19,7634.242099999996
8_12_2013-04-26,7368.662699999991
8_12_2013-05-03,7237.61849999999
8_12_2013-05-10,7569.743299999996
8_12_2013-05-17,7740.8498000000045
8_12_2013-05-24,7265.439400000004
8_12_2013-05-31,6983.672999999997
8_12_2013-06-07,7532.5885999999955
8_12_2013-06-14,7122.082099999996
8_12_2013-06-21,7426.136700000002
8_12_2013-06-28,8481.469299999986
8_12_2013-07-05,7799.435399999993
8_12_2013-07-12,8719.370599999993
8_12_2013-07-19,7301.4506000000065
8_12_2013-07-26,7073.4515
8_13_2012-11-02,24589.09529999997
8_13_2012-11-09,25320.45009999998
8_13_2012-11-16,24896.553699999968
8_13_2012-11-23,24791.059699999987
8_13_2012-11-30,24795.29619999997
8_13_2012-12-07,25034.915900000004
8_13_2012-12-14,23394.043500000014
8_13_2012-12-21,23839.428900000006
8_13_2012-12-28,21851.771500000028
8_13_2013-01-04,24775.4753
8_13_2013-01-11,24138.558600000008
8_13_2013-01-18,24282.926100000004
8_13_2013-01-25,24791.278099999992
